eventId,eventSequence,team,player_x,side,shot,placement,distanceTravelled,result,action,call,distance,type,timeUTC,time,duration,spin.type,spin.rpm,spin.rps,speed.mph,speed.kph,speed.mps,stroke,details.competition.name,details.competition.id,details.competition.year,details.court.id,details.court.name,details.match.id.smtId,details.match.singles,details.match.format,details.match.draw,details.match.round,time.startUTC,time.endUTC,file_name,set,game,point,service,sequence,forename,surname,shortName,player_y,handedness,nationality,id.smtId,id.atpId,height.metres,height.feetAndInches
89bf84aa-d1ff-325b-88cc-a943360b16e3,9.0,2.0,1.0,Right,Groundstroke,StraightOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 4.742, 'feet': 15.558}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.98, 'feet': 9.777}}]",Winner,Earned,In,-0.147,Shot,2024-01-28T08:54:05.053Z,10.449,1.416,Top,2546.04,42.434,91.345,147.006,40.835,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:53:54.143Z,2024-01-28T08:54:07.342Z,2024_580_MS701_1_2_7_2_2_1706432049903.tennis.events,1,2,7,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
540ea9d7-5f39-3890-9193-26f21a0a04af,10.0,1.0,1.0,Left,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.596, 'feet': 1.957}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.314, 'feet': 1.029}}]",Extra,,Out,,Shot,2024-01-28T08:54:06.711Z,12.106,0.479,Top,921.74,15.362,18.432,29.663,8.24,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:53:54.143Z,2024-01-28T08:54:07.342Z,2024_580_MS701_1_2_7_2_2_1706432049903.tennis.events,1,2,7,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
bb7a7d20-d05f-350d-ae68-5ffc7563b2df,1.0,2.0,1.0,Right,Serve,OutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.367, 'feet': 4.486}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.051, 'feet': 3.448}}]",Rally,,In,-0.472,Shot,2024-01-28T08:54:30.842Z,0.0,0.742,Back,-5043.919,-84.065,123.954,199.485,55.413,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:54:30.079Z,2024-01-28T08:54:35.351Z,2024_580_MS701_1_2_8_1_1_1706432075669.tennis.events,1,2,8,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
ef758c65-2a18-30a3-bbb8-1a045e0078ec,2.0,1.0,1.0,Left,Return,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 6.159, 'feet': 20.207}}, {'team': 2, 'player': 1, 'distance': {'metres': 4.475, 'feet': 14.683}}]",Error,,Out,,Shot,2024-01-28T08:54:31.584Z,0.742,2.323,Top,841.279,14.021,35.165,56.593,15.72,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:54:30.079Z,2024-01-28T08:54:35.351Z,2024_580_MS701_1_2_8_1_1_1706432075669.tennis.events,1,2,8,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
53faa585-0283-3e14-8b5f-64b211a46313,3.0,1.0,1.0,Left,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.379, 'feet': 1.244}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.151, 'feet': 0.496}}]",Extra,,Out,,Shot,2024-01-28T08:54:33.907Z,3.065,0.231,Top,2110.693,35.178,4.972,8.001,2.223,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:54:30.079Z,2024-01-28T08:54:35.351Z,2024_580_MS701_1_2_8_1_1_1706432075669.tennis.events,1,2,8,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
bb7a7d20-d05f-350d-ae68-5ffc7563b2df,1.0,2.0,1.0,Right,Serve,OutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.367, 'feet': 4.486}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.051, 'feet': 3.448}}]",Rally,,In,-0.472,Shot,2024-01-28T08:54:30.842Z,0.0,0.742,Back,-5043.919,-84.065,123.954,199.485,55.413,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:54:30.079Z,2024-01-28T08:54:35.351Z,2024_580_MS701_1_2_8_1_1_1706432076313.tennis.events,1,2,8,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
ef758c65-2a18-30a3-bbb8-1a045e0078ec,2.0,1.0,1.0,Left,Return,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 6.159, 'feet': 20.207}}, {'team': 2, 'player': 1, 'distance': {'metres': 4.475, 'feet': 14.683}}]",Error,Forced,Out,,Shot,2024-01-28T08:54:31.584Z,0.742,2.323,Top,841.279,14.021,35.165,56.593,15.72,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:54:30.079Z,2024-01-28T08:54:35.351Z,2024_580_MS701_1_2_8_1_1_1706432076313.tennis.events,1,2,8,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
53faa585-0283-3e14-8b5f-64b211a46313,3.0,1.0,1.0,Left,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.379, 'feet': 1.244}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.151, 'feet': 0.496}}]",Extra,,Out,,Shot,2024-01-28T08:54:33.907Z,3.065,0.231,Top,2110.693,35.178,4.972,8.001,2.223,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:54:30.079Z,2024-01-28T08:54:35.351Z,2024_580_MS701_1_2_8_1_1_1706432076313.tennis.events,1,2,8,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
31dfdebe-a436-3fa3-966b-8df5d8568e13,1.0,1.0,1.0,Left,Serve,OutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.92, 'feet': 3.018}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.419, 'feet': 4.657}}]",Error,Unforced,Out,0.067,Shot,2024-01-28T08:55:13.048Z,0.0,0.745,Back,-1455.953,-24.266,86.853,139.777,38.827,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:11.580Z,2024-01-28T08:55:15.756Z,2024_580_MS701_1_3_1_1_1_1706432116019.tennis.events,1,3,1,1,1,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
b8f2b641-acab-3c6a-9179-5b8648d025d5,2.0,2.0,1.0,Right,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.163, 'feet': 3.814}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.361, 'feet': 7.746}}]",Extra,,In,-0.971,Shot,2024-01-28T08:55:13.792Z,0.745,1.807,Top,1499.84,24.997,73.764,118.712,32.975,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:11.580Z,2024-01-28T08:55:15.756Z,2024_580_MS701_1_3_1_1_1_1706432116019.tennis.events,1,3,1,1,1,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
6d43f7de-eab0-3169-9d5a-e26c2f04f33d,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.534, 'feet': 5.034}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.598, 'feet': 1.963}}]",Rally,,In,-1.5,Shot,2024-01-28T08:55:24.238Z,0.0,0.903,Top,1247.342,20.789,99.505,160.138,44.483,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
e69c3b08-8046-3cf4-944e-b79ebfd90067,2.0,2.0,1.0,Left,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.928, 'feet': 9.606}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.394, 'feet': 11.135}}]",Rally,,In,-1.842,Shot,2024-01-28T08:55:25.140Z,0.903,1.426,Top,1238.068,20.634,64.476,103.763,28.823,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
d56aa34b-5f40-3f13-8696-6b2f032cfb1f,3.0,1.0,1.0,Left,Groundstroke,CrossOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.221, 'feet': 4.006}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.367, 'feet': 11.048}}]",Rally,,In,-1.966,Shot,2024-01-28T08:55:26.567Z,2.329,1.208,Top,2767.01,46.117,80.291,129.216,35.893,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
2f482f8e-89c4-323c-9633-4a3fab648c16,4.0,2.0,1.0,Left,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.994, 'feet': 3.262}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.917, 'feet': 6.291}}]",Rally,,In,-2.703,Shot,2024-01-28T08:55:27.774Z,3.537,1.247,Top,1543.105,25.718,72.777,117.123,32.534,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
795ce673-3980-3480-8802-879c78a366f4,5.0,1.0,1.0,Left,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.649, 'feet': 5.41}}, {'team': 2, 'player': 1, 'distance': {'metres': 4.573, 'feet': 15.003}}]",Rally,,In,-0.663,Shot,2024-01-28T08:55:29.022Z,4.784,1.283,Top,2313.863,38.564,73.587,118.426,32.896,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
1cf64275-9fb5-3b75-9f83-4c63be4475c5,6.0,2.0,1.0,Right,Groundstroke,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.29, 'feet': 10.793}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.581, 'feet': 8.467}}]",Rally,,In,-1.149,Shot,2024-01-28T08:55:30.305Z,6.067,1.03,Top,2130.246,35.504,88.86,143.006,39.724,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
789c2d67-dd26-3353-bb52-90221759e9f5,7.0,1.0,1.0,Right,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.765, 'feet': 12.351}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.853, 'feet': 12.641}}]",Rally,,In,-0.844,Shot,2024-01-28T08:55:31.335Z,7.097,2.119,Top,2275.844,37.931,47.821,76.96,21.378,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
9c5b20d7-ad2a-3580-8d31-1edeb216b0e8,8.0,2.0,1.0,Right,Groundstroke,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.037, 'feet': 9.964}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.747, 'feet': 5.732}}]",Rally,,In,-1.912,Shot,2024-01-28T08:55:33.454Z,9.217,1.322,Top,940.655,15.678,75.528,121.55,33.764,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
21309737-6769-3a90-a2a9-855c6bf0a3ca,9.0,1.0,1.0,Left,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.613, 'feet': 5.292}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.454, 'feet': 4.769}}]",Rally,,In,-2.905,Shot,2024-01-28T08:55:34.776Z,10.538,1.175,Top,2502.318,41.705,83.247,133.973,37.215,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
0150133c-c0c6-36ec-b92f-c5178aa33408,10.0,2.0,1.0,Left,Groundstroke,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.229, 'feet': 4.032}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.096, 'feet': 3.597}}]",Rally,,In,-3.074,Shot,2024-01-28T08:55:35.951Z,11.714,1.281,Top,1833.673,30.561,73.545,118.359,32.877,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
f27020ed-db4c-32ed-83cc-461a8886612b,11.0,1.0,1.0,Left,Groundstroke,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.115, 'feet': 3.658}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.606, 'feet': 5.268}}]",Rally,,In,-2.485,Shot,2024-01-28T08:55:37.232Z,12.995,1.212,Top,2351.085,39.185,76.386,122.931,34.148,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
e1c91dcb-3979-31f5-9a69-2e3b7d3258c4,12.0,2.0,1.0,Right,Groundstroke,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.974, 'feet': 6.475}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.942, 'feet': 6.372}}]",Rally,,In,-1.779,Shot,2024-01-28T08:55:38.444Z,14.207,1.194,Top,2618.096,43.635,80.814,130.057,36.127,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
3a6af58d-7a2d-314d-99d0-f02bdda75f6e,13.0,1.0,1.0,Left,Groundstroke,CrossOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.07, 'feet': 3.511}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.285, 'feet': 10.778}}]",Rally,,In,-1.449,Shot,2024-01-28T08:55:39.638Z,15.4,1.153,Top,2922.455,48.708,86.276,138.848,38.569,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
d3a0d853-b290-36d6-b7c2-609da26f4b1c,14.0,2.0,1.0,Left,Groundstroke,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.7, 'feet': 8.859}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.244, 'feet': 7.362}}]",Rally,,In,-0.888,Shot,2024-01-28T08:55:40.791Z,16.553,1.23,Top,1298.549,21.642,76.633,123.329,34.258,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
58109c0f-a1f8-33db-8457-b4aa45a0feaf,15.0,1.0,1.0,Left,Groundstroke,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.481, 'feet': 4.859}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.871, 'feet': 9.42}}]",Error,,Out,0.38,Shot,2024-01-28T08:55:42.021Z,17.784,1.988,Top,2302.51,38.375,76.277,122.756,34.099,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432146260.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
6d43f7de-eab0-3169-9d5a-e26c2f04f33d,1.0,1.0,1.0,Left,Serve,DownTheCentre,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.534, 'feet': 5.034}}, {'team': 2, 'player': 1, 'distance': {'metres': 0.598, 'feet': 1.963}}]",Rally,,In,-1.5,Shot,2024-01-28T08:55:24.238Z,0.0,0.903,Top,1247.342,20.789,99.505,160.138,44.483,,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
e69c3b08-8046-3cf4-944e-b79ebfd90067,2.0,2.0,1.0,Left,Return,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 2.928, 'feet': 9.606}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.394, 'feet': 11.135}}]",Rally,,In,-1.842,Shot,2024-01-28T08:55:25.140Z,0.903,1.426,Top,1238.068,20.634,64.476,103.763,28.823,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
d56aa34b-5f40-3f13-8696-6b2f032cfb1f,3.0,1.0,1.0,Left,Groundstroke,CrossOutWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.221, 'feet': 4.006}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.367, 'feet': 11.048}}]",Rally,,In,-1.966,Shot,2024-01-28T08:55:26.567Z,2.329,1.208,Top,2767.01,46.117,80.291,129.216,35.893,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
2f482f8e-89c4-323c-9633-4a3fab648c16,4.0,2.0,1.0,Left,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 0.994, 'feet': 3.262}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.917, 'feet': 6.291}}]",Rally,,In,-2.703,Shot,2024-01-28T08:55:27.774Z,3.537,1.247,Top,1543.105,25.718,72.777,117.123,32.534,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
795ce673-3980-3480-8802-879c78a366f4,5.0,1.0,1.0,Left,Groundstroke,DownTheLine,"[{'team': 1, 'player': 1, 'distance': {'metres': 1.649, 'feet': 5.41}}, {'team': 2, 'player': 1, 'distance': {'metres': 4.573, 'feet': 15.003}}]",Rally,,In,-0.663,Shot,2024-01-28T08:55:29.022Z,4.784,1.283,Top,2313.863,38.564,73.587,118.426,32.896,Backhand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
1cf64275-9fb5-3b75-9f83-4c63be4475c5,6.0,2.0,1.0,Right,Groundstroke,CrossCourtWide,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.29, 'feet': 10.793}}, {'team': 2, 'player': 1, 'distance': {'metres': 2.581, 'feet': 8.467}}]",Rally,,In,-1.149,Shot,2024-01-28T08:55:30.305Z,6.067,1.03,Top,2130.246,35.504,88.86,143.006,39.724,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
789c2d67-dd26-3353-bb52-90221759e9f5,7.0,1.0,1.0,Right,Groundstroke,CrossCourt,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.765, 'feet': 12.351}}, {'team': 2, 'player': 1, 'distance': {'metres': 3.853, 'feet': 12.641}}]",Rally,,In,-0.844,Shot,2024-01-28T08:55:31.335Z,7.097,2.119,Top,2275.844,37.931,47.821,76.96,21.378,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Jannik,Sinner,J. Sinner,1.0,Right,ITA,ATPS0AG,S0AG,1.88,"[6, 2]"
9c5b20d7-ad2a-3580-8d31-1edeb216b0e8,8.0,2.0,1.0,Right,Groundstroke,DownTheMiddle,"[{'team': 1, 'player': 1, 'distance': {'metres': 3.037, 'feet': 9.964}}, {'team': 2, 'player': 1, 'distance': {'metres': 1.747, 'feet': 5.732}}]",Rally,,In,-1.912,Shot,2024-01-28T08:55:33.454Z,9.217,1.322,Top,940.655,15.678,75.528,121.55,33.764,Forehand,Australian Open,{'atpId': '580'},2024,1,Rod Laver Arena,MS701,True,BestOfFiveTenPointFinalSetTiebreak,Men's Singles,RoundOf2,2024-01-28T08:55:23.550Z,2024-01-28T08:55:44.968Z,2024_580_MS701_1_3_1_2_2_1706432149708.tennis.events,1,3,1,2,2,Daniil,Medvedev,D. Medvedev,1.0,Right,RUS,ATPMM58,MM58,1.98,"[6, 6]"
